공개,364
제한,301
도시,299
정사영,290
드론,287
스마트,280
정보,253
공간,241
디지털,240
활용,155
시티,143
서울,122
데이터,117
으로,110
에서,103
기업,99
서비스,98
기술,95
트윈,94
국토,86
통해,85
지도,74
서울시,74
혁신,73
정책,71
개발,71
지원,66
건물,64
계획,63
사업,62
세계,61
분석,60
센터,56
위한,56
구축,55
육교,53
발표,49
정부,49
개최,49
부터,47
공공,47
모델,46
보도,44
포럼,43
한다,42
플랫,42
제공,42
기반,42
공모전,40
예정,39
총회,39
민간,38
한국,38
도록,37
행정,37
도로,37
전문가,37
자료,36
기관,36
주제,36
포용,36
참여,35
위해,34
분야,34
가능,34
미래,34
추진,33
프로그램,33
협력,33
교육,31
시장,31
밝혔,30
운영,30
국가,30
시뮬레이션,30
시민,30
이번,30
교통부,29
발전,29
사회,29
다양,28
선정,28
교수,28
관리,27
산업,27
시상,27
강화,26
기능,25
우수,25
인프라,24
대한,24
방안,24
개사,24
부스,24
기타,24
고도,23
환경,23
주요,23
참고,23
실내,23
시범,23
심사,23
확대,22
보유,22
필요,22
국제,22
세션,22
사진,22
이후,21
월드,21
오픈,21
제작,21
지역,21
체계,21
평가,21
된다,21
재단,21
붙임,21
장관,20
사용,20
내용,20
관련,20
온라인,20
행사,20
안전,20
위원회,20
창업,20
담당,19
부서,19
지자체,19
교통,19
발굴,19
연계,19
대상,19
체험,19
콘텐츠,19
주소,19
에스,19
캠퍼스,19
담당자,18
홍보,18
직접,18
전시,18
글로벌,18
함께,18
기구,18
문제,18
의장,18
이월드,17
정밀,17
클라우드,17
지속,17
사례,17
시간,17
결과,17
공유,17
아이디어,17
진행,17
논의,17
까지,16
회원,16
라고,16
책임자,16
연구,16
에게,16
지리,16
공사,16
해결,16
버스,16
담당관,16
실외,16
단계,15
가상,15
대회,15
누리집,15
기회,15
면서,15
시상식,15
토론,15
참석,15
비즈니스,15
회장,15
해소,15
구역,15
모색,15
도입,14
추가,14
사무관,14
통합,14
구성,14
확인,14
참가,14
역량,14
수상,14
메타,14
오전,14
프로젝트,14
조간,13
마련,13
중심,13
전환,13
주행,13
변화,13
사람,13
융합,13
인공지능,13
팀장,13
도전,13
시점,12
브이,12
고자,12
으며,12
조성,12
방향,12
영상,12
해외,12
전문,12
국민,12
촉진,12
엑스포,12
공동,12
지명,12
연구소,12
회원국,12
최종,12
주도,12
신청,12
확산,12
기여,12
국내,12
국장,12
비전,12
연사,12
격차,12
대표,11
올해,11
자율,11
소개,11
개요,11
적용,11
누구,11
역할,11
시설물,11
흥원,11
기획,11
중요,11
경험,11
기준,11
개국,11
선도,11
개소,11
구현,11
에너지,11
토론회,11
학생,11
학교,11
연결,11
오세훈,11
약자,11
허브,11
원희룡,10
개선,10
적극,10
수립,10
이용,10
핵심,10
맞춤,10
영역,10
스타트업,10
솔루션,10
접수,10
총괄,10
우리,10
최대,10
과학,10
규모,10
지하,10
시청,10
노력,10
본부,10
보도육교,10
리더,10
플랫폼,9
모바일,9
다운로드,9
가시,9
사항,9
시스템,9
인증,9
목표,9
사전,9
위치,9
높이,9
등록,9
활성,9
상금,9
나아가,9
기대,9
미주,9
성과,9
경제,9
방문,9
탄소,9
중립,9
여명,9
거버넌스,9
인덱스,9
습니다,9
수석,9
대학원,9
부문,9
그림,9
배포,8
반영,8
최신,8
정밀도,8
창구,8
결정,8
선택,8
유튜브,8
기존,8
절차,8
안내,8
입체,8
이하,8
원장,8
생활,8
포스터,8
역사,8
성장,8
관심,8
대응,8
인구,8
라운드,8
테이블,8
태국,8
공식,8
컨퍼런스,8
빌딩,8
페어,8
초등,8
오프라인,8
실험,8
지난,8
자유,8
열린,8
한계,8
화면,8
시립,8
대교,8
공원,8
학회,8
총장,8
대담,8
의원,8
개편,7
더욱,7
한다고,7
지구,7
포털,7
신규,7
과제,7
전국,7
위성,7
아니,7
효율,7
특정,7
소통,7
모집,7
일반,7
따른,7
장소,7
모든,7
지점,7
경진,7
주최,7
주관,7
따라,7
일간,7
교류,7
콘퍼런스,7
소장,7
아시아,7
첨단,7
전자,7
수요,7
복합,7
통신,7
기후,7
대해,7
협의,7
참석자,7
관계자,7
전시관,7
진출,7
한편,7
개회사,7
테크,7
교재,7
건설,7
전부,7
경우,7
쪽수,7
광장,7
보안,7
개방,7
마을,7
서울대,7
서울특별시장,7
개정,7
가치,7
시대,7
최고,7
팬데,7
뱅크스,7
대학교,7
마드리드,7
차기,7
부의장,7
전면,6
현재,6
창출,6
갱신,6
구분,6
관한,6
모빌리티,6
건축,6
채널,6
실현,6
보다,6
디자인,6
고려,6
설정,6
지정,6
생성,6
차원,6
서면,6
수여,6
초청,6
기간,6
대한민국,6
활동,6
집행,6
로서,6
사무국,6
미국,6
스페인,6
컨설팅,6
중소기업,6
검토,6
홈페이지,6
수행,6
일본,6
국제기구,6
통신부,6
킨텍스,6
전하,6
개막식,6
담회,6
네트워크,6
현장,6
네트,6
워킹,6
베트남,6
국내외,6
거점,6
실험실,6
이러,6
한다는,6
고품질,6
리스트,6
발전소,6
월드컵,6
주재,6
동행,6
축사,6
텍사스,6
합니다,6
지성우,6
김정재,6
